CUSTOM.dateTime,OSD.flyTime,OSD.latitude,OSD.longitude,OSD.height,OSD.heightMax,OSD.vpsHeight,OSD.altitude,OSD.xSpeed,OSD.xSpeedMax,OSD.ySpeed,OSD.ySpeedMax,OSD.zSpeed,OSD.zSpeedMax,OSD.pitch,OSD.roll,OSD.yaw,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.isGPSUsed,OSD.nonGPSCause,OSD.gpsNum,OSD.gpsLevel,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceleratorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,BATTERY.chargeLevel,BATTERY.voltage,BATTERY.current,BATTERY.currentCapacity,BATTERY.fullCapacity,BATTERY.cellNum,BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1,BATTERY.cellVoltage2,BATTERY.cellVoltage3,BATTERY.cellVoltage4,BATTERY.cellVoltageDeviation,BATTERY.maxCellVoltageDeviation,BATTERY.temperature,BATTERY.minTemperature,BATTERY.maxTemperature,HOME.latitude,HOME.longitude,HOME.altitude,HOME.heightLimit,HOME.isHomeRecord,HOME.goHomeMode,HOME.isDynamicHomePointEnabled,HOME.isNearDistanceLimit,HOME.isNearHeightLimit,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.IOCMode,HOME.goHomeHeight,HOME.IOCCourseLockAngle,HOME.maxAllowedHeight,HOME.currentFlightRecordIndex,RECOVER.appPlatform,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,APP.tip,APP.warn,DETAILS.totalTime,DETAILS.totalDistance,DETAILS.maxHeight,DETAILS.maxHorizontalSpeed,DETAILS.maxVerticalSpeed,DETAILS.photoNum,DETAILS.videoTime,DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.appPlatform,DETAILS.appVersion
2025-03-18T23:52:29.319Z,30.7,-43.62389378911906,172.37930188495346,49.9,50.0,12.7,14.865551,-11.7,0.3,3.9,3.9,0.0,0.1,-29.0,6.2,161.2,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,158.8,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,96,16.544,9.479,4594,4813,4,false,4.144,4.13,4.13,4.135,0.014,0.03,20.1,18.8,20.1,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:29.319Z,30.9,-43.62391634280454,172.3793124800029,49.9,50.0,12.7,14.865551,-11.9,0.3,3.9,3.9,0.0,0.1,-28.1,6.1,161.7,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,158.8,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,96,16.544,9.479,4594,4813,4,false,4.144,4.13,4.13,4.135,0.014,0.03,20.1,18.8,20.1,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:29.623Z,31.1,-43.623938403343075,172.37932253345406,49.9,50.0,12.7,14.865551,-12.2,0.3,3.9,3.9,0.0,0.1,-27.7,5.5,161.7,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,158.8,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,96,16.497,9.762,4592,4813,4,false,4.134,4.119,4.117,4.125,0.017,0.03,20.2,18.8,20.2,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:29.825Z,31.3,-43.6239605725103,172.37933261091757,49.9,50.0,12.7,14.865551,-12.4,0.3,4.0,4.0,0.0,0.1,-28.1,5.0,161.8,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,158.8,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,96,16.497,9.762,4592,4813,4,false,4.134,4.119,4.117,4.125,0.017,0.03,20.2,18.8,20.2,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:30.029Z,31.5,-43.623983868983125,172.3793430804139,49.9,50.0,12.7,14.865551,-12.5,0.3,4.0,4.0,0.0,0.1,-28.0,5.2,161.7,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,158.9,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,96,16.497,9.762,4592,4813,4,false,4.134,4.119,4.117,4.125,0.017,0.03,20.2,18.8,20.2,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:30.233Z,31.7,-43.6240059990166,172.37935310765144,49.9,50.0,12.7,14.865551,-12.7,0.3,4.1,4.1,0.0,0.1,-28.2,5.2,161.7,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,158.9,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,96,16.497,9.762,4592,4813,4,false,4.134,4.119,4.117,4.125,0.017,0.03,20.2,18.8,20.2,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:30.435Z,31.9,-43.62402864018758,172.37936332107085,49.9,50.0,12.7,14.865551,-12.8,0.3,4.2,4.2,0.0,0.1,-28.7,6.1,161.6,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,158.9,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,96,16.497,9.762,4592,4813,4,false,4.134,4.119,4.117,4.125,0.017,0.03,20.2,18.8,20.2,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:30.638Z,32.1,-43.62404505484294,172.3793710330124,49.9,50.0,12.7,14.865551,-13.0,0.3,4.2,4.2,0.0,0.1,-28.5,6.3,161.7,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,158.9,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,96,16.497,9.762,4592,4813,4,false,4.109,4.093,4.09,4.09,0.019,0.03,20.2,18.8,20.2,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:30.840Z,32.3,-43.62407011730339,172.3793825077627,49.9,50.0,12.7,14.865551,-13.1,0.3,4.3,4.3,0.0,0.1,-28.6,6.4,161.6,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,158.9,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,96,16.406,10.825,4589,4813,4,false,4.109,4.093,4.09,4.09,0.019,0.03,20.3,18.8,20.3,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:31.043Z,32.5,-43.62409661695256,172.37939493709126,49.9,50.0,12.7,14.865551,-13.2,0.3,4.4,4.4,0.0,0.1,-28.3,6.7,161.6,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,158.9,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,96,16.406,10.825,4589,4813,4,false,4.109,4.093,4.09,4.09,0.019,0.03,20.3,18.8,20.3,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:31.246Z,32.7,-43.624121342359004,172.37940650735123,49.9,50.0,12.7,14.865551,-13.3,0.3,4.4,4.4,0.0,0.1,-28.9,7.7,161.4,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,158.9,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,96,16.406,10.825,4589,4813,4,false,4.109,4.093,4.09,4.09,0.019,0.03,20.3,18.8,20.3,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:31.450Z,32.9,-43.62414627261109,172.3794183662005,49.9,50.0,12.7,14.865551,-13.4,0.3,4.5,4.5,0.0,0.1,-29.4,8.9,161.1,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,159.0,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,96,16.406,10.825,4589,4813,4,false,4.109,4.093,4.09,4.09,0.019,0.03,20.3,18.8,20.3,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:31.653Z,33.1,-43.62417032760359,172.37942968940175,49.9,50.0,12.7,14.865551,-13.3,0.3,4.5,4.5,0.0,0.1,-27.9,9.3,161.4,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,159.2,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,96,16.406,10.825,4589,4813,4,false,4.074,4.058,4.059,4.069,0.016,0.03,20.3,18.8,20.3,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:31.857Z,33.3,-43.62419476700804,172.3794413377654,49.9,50.0,12.7,14.865551,-13.3,0.3,4.4,4.5,0.0,0.1,-28.1,8.5,161.7,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,159.3,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,96,16.28,13.73,4585,4813,4,false,4.074,4.058,4.059,4.069,0.016,0.03,20.4,18.8,20.4,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:32.059Z,33.5,-43.62421778155677,172.37945200132043,49.9,50.0,12.7,14.865551,-13.3,0.3,4.4,4.5,0.1,0.1,-28.1,8.0,161.9,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,159.4,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,96,16.28,13.73,4585,4813,4,false,4.074,4.058,4.059,4.069,0.016,0.03,20.4,18.8,20.4,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:32.263Z,33.7,-43.624241783430875,172.37946312877264,49.9,50.0,12.7,14.865551,-13.3,0.3,4.3,4.5,0.0,0.1,-28.1,7.9,161.6,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,159.4,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,96,16.28,13.73,4585,4813,4,false,4.074,4.058,4.059,4.069,0.016,0.03,20.4,18.8,20.4,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:32.466Z,33.9,-43.624265909354165,172.3794739680526,49.9,50.0,12.7,14.865551,-13.4,0.3,4.3,4.5,0.1,0.1,-28.1,6.7,161.8,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,159.4,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,96,16.28,13.73,4585,4813,4,false,4.074,4.058,4.059,4.069,0.016,0.03,20.4,18.8,20.4,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:32.669Z,34.1,-43.62429002746441,172.37948492645958,49.9,50.0,12.7,14.865551,-13.4,0.3,4.3,4.5,0.0,0.1,-28.4,7.7,161.6,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,159.4,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,96,16.28,13.73,4585,4813,4,false,4.074,4.058,4.059,4.069,0.016,0.03,20.4,18.8,20.4,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:32.871Z,34.3,-43.62431453567854,172.37949590415698,49.9,50.0,12.7,14.865551,-13.6,0.3,4.3,4.5,-0.1,0.1,-28.8,8.3,161.4,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,159.4,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,96,16.073,15.936,4581,4813,4,false,3.965,3.947,3.944,3.951,0.021,0.03,20.4,18.8,20.4,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:32.973Z,34.5,-43.6243392095464,172.37950706072783,49.9,50.0,12.7,14.865551,-13.6,0.3,4.4,4.5,-0.1,0.1,-29.7,6.5,161.8,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,159.4,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,96,16.073,15.936,4581,4813,4,false,3.965,3.947,3.944,3.951,0.021,0.03,20.4,18.8,20.4,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:33.277Z,34.7,-43.624363899513064,172.37951826846066,49.9,50.0,12.7,14.865551,-13.7,0.3,4.5,4.5,-0.1,0.1,-29.0,8.5,161.4,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,159.4,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,96,16.073,15.936,4581,4813,4,false,3.965,3.947,3.944,3.951,0.021,0.03,20.4,18.8,20.4,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:33.480Z,34.9,-43.6243879120137,172.37952926569068,50.0,50.0,12.7,14.965549,-13.8,0.3,4.4,4.5,0.0,0.1,-28.7,8.8,161.4,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,159.4,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,96,16.073,15.936,4581,4813,4,false,3.965,3.947,3.944,3.951,0.021,0.03,20.4,18.8,20.4,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:33.582Z,35.1,-43.62441166695097,172.37953979407015,50.0,50.0,12.7,14.965549,-13.9,0.3,4.4,4.5,0.0,0.1,-29.3,7.5,161.8,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,159.5,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,96,16.073,15.936,4581,4813,4,false,3.965,3.947,3.944,3.951,0.021,0.03,20.4,18.8,20.4,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:33.786Z,35.3,-43.62443624034232,172.3795508314376,50.0,50.0,12.7,14.965549,-14.0,0.3,4.4,4.5,0.0,0.1,-30.0,6.4,162.1,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,159.5,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,96,15.83,22.375,4575,4813,4,false,3.965,3.947,3.944,3.951,0.021,0.03,20.5,18.8,20.5,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:34.090Z,35.5,-43.624461314522335,172.37956199463045,50.0,50.0,12.7,14.965549,-14.1,0.3,4.5,4.5,0.0,0.1,-29.0,8.8,161.1,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,false,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,159.4,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,96,15.83,22.375,4575,4813,4,false,3.992,3.973,3.976,3.984,0.019,0.03,20.5,18.8,20.5,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
